id,name,address,town,zip,phone,email,email_type,website,linkedin,rubric,lat,lng,averageNote,maxNote,nbReviews,linkedinFname,linkedinLname,linkedinHeadline,linkedinCompany,linkedinPhoto,linkedinConnections,linkedinCheck
"510a1dbd84ae5535cab259f1","Idemia","av Helmstedt","Vitré","35500","-","info@idemia.com","pro","http://idemia.com","-","Imprimerie et travaux graphiques",48.113793,-1.194936,"-","-","-","-","-","-","-","-","-","-"
"50aceeea84ae9c6b734009ec","Blin Jérôme","11 bis Avenue du Général de Gaulle","Ombrée-d'Anjou","49420","02 41 92 52 55","imp.blin@wanadoo.fr","non-pro","http://www.imprimerie-blin.com","-","Imprimerie et travaux graphiques",47.740688827,-1.172020381,"-","-","-","-","-","-","-","-","-","-"
"64c00b599e51b422bb07deea","Presses Du Bocage","Zone Artisanale La Haie","Gorron","53120","02 43 30 31 09","-","-","-","-","Imprimerie et travaux graphiques",48.40276194,-0.802866671,"-","-","-","-","-","-","-","-","-","-"
"50b0d61d84ae699b7fe42a11","Couleur Print","13 all Censerie","Visseiche","35130","06 32 02 46 48","leguen.stephane@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",47.955623751,-1.304430271,"-","-","-","-","-","-","-","-","-","-"
"510f314684ae21dcb5ea45fc","1000 Et Deux Idees","17 r Théodore Botrel","Boisgervilly","35360","02 99 61 72 47","1000etdeuxidees@sfr.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.166468,-2.065982,"-","-","-","-","-","-","-","-","-","-"
"512c09d184ae6a59983bf651","As Communication","138 bis Rue de la Forêt","Fougères","35300","09 80 48 18 37","contact@as-communication.fr","pro","http://www.as-communication.fr","-","Imprimerie et travaux graphiques",48.35820947,-1.193424188,"-","-","-","-","-","-","-","-","-","-"
"50ae1f7684ae29b8a1ed951d","PLP Peinture Lettres Publicité","1 r Marconi","Montgermont","35760","02 99 68 75 00","regis@plp-35.com","pro","-","-","Imprimerie et travaux graphiques",48.154448,-1.706247,"-","-","-","-","-","-","-","-","-","-"
"55cffbafe4b09ac4b2585683","Reprographie de l'Université de Rennes 1 - Campus Scientifiques de Beaulieu","263 av Gén Leclerc","Rennes","35700","02 23 23 31 95","-","-","http://www.univ-rennes1.fr/imprimerie","-","Imprimerie et travaux graphiques",48.118691281,-1.64532995,"-","-","-","-","-","-","-","-","-","-"
"599f1c880351d1718528bb31","Isalaboare","2 la Boaré","Val d'Oust","56460","02 97 74 61 04","isalaboare@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",47.870219,-2.369013,"-","-","-","-","-","-","-","-","-","-"
"652754b6d18b1333195c8122","Effervescence","10 Bis r Fernand Forest","Ploërmel","56800","02 97 72 86 89","-","-","-","-","Imprimerie et travaux graphiques",47.930077756,-2.380062513,"-","-","-","-","-","-","-","-","-","-"
"59be4ff00351d105e790716e","D'halluin Aléxis","22 r Maurice de Guérin","Dinan","22100","09 87 18 68 17","-","-","-","-","Imprimerie et travaux graphiques",48.448954,-2.05194,"-","-","-","-","-","-","-","-","-","-"
"50aef50984ae4ded722d4278","Bleu Platine Imprimerie","32 r Jean Monnet","Segré","49500","-","-","-","-","-","Imprimerie et travaux graphiques",47.698120066,-0.861278116,"-","-","-","-","-","-","-","-","-","-"
"57d9c0410351d134944f6e03","Guibert Stéphane","3 ld Petit Bois","Challain la Potherie","49440","09 63 47 41 75","-","-","-","-","Imprimerie et travaux graphiques",47.64072795,-1.053363259,"-","-","-","-","-","-","-","-","-","-"
"65cda12a630e93455939ccff","Lefillatre Fabien","3 all Ile Bannec","Vezin le Coquet","35132","06 50 43 07 53","fabien.lefillatre@gmail.com","non-pro","http://xn--kan-9la.fr","-","Imprimerie et travaux graphiques",48.116712,-1.745502,"-","-","-","-","-","-","-","-","-","-"
"510f36c784ae21dcb5ea4859","Art Henry des Abbayes","33 r Nationale","Fougères","35300","02 99 94 34 31","henrydesabbayes@orange.fr","non-pro","http://editionsdesabbayes.blogspot.com","-","Imprimerie et travaux graphiques",48.35328345,-1.203925197,"-","-","-","-","-","-","-","-","-","-"
"5839c5600351d167d5e529f0","Nimal Gérald","4 la Bahuchais","Tresboeuf","35320","02 99 44 69 69","gerald.nimal35@orange.fr","non-pro","http://www.adlib.fr","-","Imprimerie et travaux graphiques",47.882121,-1.561666,"-","-","-","-","-","-","-","-","-","-"
"5a8a4e1a0351d1375eed5be4","Flament Caroline","37 r Du Guesclin","Thorigné Fouillard","35235","02 23 27 10 95","-","-","-","-","Imprimerie et travaux graphiques",48.158904,-1.586089,"-","-","-","-","-","-","-","-","-","-"
"50af392684ae4c8cdadafd13","Grapheti","1 Rue du Chêne Morand","Cesson-Sévigné","35510","02 99 41 89 00","-","-","http://www.grapheti.com","-","Imprimerie et travaux graphiques",48.100520107,-1.621774246,"-","-","-","-","-","-","-","-","-","-"
"5c96d5110351d1065e698629","G-comm","Limaro","Abbaretz","44170","06 63 59 03 60","contact@g-comm.fr","pro","http://g-comm.fr","-","Imprimerie et travaux graphiques",47.532192751,-1.550450146,"-","-","-","-","-","-","-","-","-","-"
"5d670a4054c4c02bb2f90362","Ubi-flex","1 r Bocage","La Chapelle des Fougeretz","35520","02 23 47 40 25","-","-","-","-","Imprimerie et travaux graphiques",48.191115,-1.732629,"-","-","-","-","-","-","-","-","-","-"
"5bd1354e0351d13102a8be0c","J M Event","Lotissement de Gascaigne","Guémené-Penfao","44290","02 28 05 98 67","-","-","-","-","Imprimerie et travaux graphiques",47.623798202,-1.8261353,"-","-","-","-","-","-","-","-","-","-"
"589bd7500351d167ec4d5165","Laser Edition","6 all Pins","Guichen","35580","09 72 40 20 93","laser.edition@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",47.976027,-1.792653,"-","-","-","-","-","-","-","-","-","-"
"5901e9690351d1759b7337ed","Lasnier Hervé","1 le Haut Teille","Sacey","50170","02 33 60 29 82","-","-","-","-","Imprimerie et travaux graphiques",48.511043,-1.471567,"-","-","-","-","-","-","-","-","-","-"
"667f94b6b0cc7364ceb29863","Mbb Creations","Vallée","La Bouëxière","35340","09 67 35 78 68","-","-","-","-","Imprimerie et travaux graphiques",48.181823048,-1.48948528,"-","-","-","-","-","-","-","-","-","-"
"57097fe29191b05c17845fb1","Jollivet Pascal","21 r Fer à Cheval","Chavagne","35310","02 99 64 34 16","-","-","-","-","Imprimerie et travaux graphiques",48.058482,-1.785479,"-","-","-","-","-","-","-","-","-","-"
"561542ba9191b05713fcdc26","Edycom","12 le Vauthébault","Pont Rean","35580","06 12 55 08 49","edycom2@hotmail.fr","non-pro","-","-","Imprimerie et travaux graphiques",47.990716135,-1.765084456,"-","-","-","-","-","-","-","-","-","-"
"667f98cbb0cc7364ceb2c164","Ydden","27 Rue Vasco de Gama","Saint-Grégoire","35760","02 90 56 72 93","-","-","-","-","Imprimerie et travaux graphiques",48.155582316,-1.675895012,"-","-","-","-","-","-","-","-","-","-"
"55aac6e0e4b065e913d8ff5f","Guihard Claude","12 r Epinette","Saint Dolay","56130","02 99 90 10 92","-","-","-","-","Imprimerie et travaux graphiques",47.544748,-2.147763,"-","-","-","-","-","-","-","-","-","-"
"56156cd19191b05713fd5ae8","Macaire Delphine","10 r Château","Dinan","22100","02 56 38 51 75","-","-","-","-","Imprimerie et travaux graphiques",48.450105,-2.043776,"-","-","-","-","-","-","-","-","-","-"
"53e60af1e4b0dc2717228d75","Visiographic","ld Petit Bois","Challain la Potherie","49440","06 45 10 44 16","visiographic@hotmail.fr","non-pro","-","-","Imprimerie et travaux graphiques",47.640798,-1.053397,"-","-","-","-","-","-","-","-","-","-"
"59c49e0f0351d15f9fdfb8f8","Martin Anita","2 imp Galetieres","Beignon","56380","09 67 04 21 74","-","-","-","-","Imprimerie et travaux graphiques",47.969504,-2.160996,"-","-","-","-","-","-","-","-","-","-"
"638c3629fe0a150836f78b0f","Graph'ya","8 pl Eglise","Abbaretz","44170","06 49 06 22 14","celia@graphya.fr","pro","-","-","Imprimerie et travaux graphiques",47.552692757,-1.533744642,"-","-","-","-","-","-","-","-","-","-"
"50ad823884aee0e51f5742b2","Imprim'Services","26 Rue Bernard Palissy","Bonchamp-lès-Laval","53960","02 43 53 21 00","contact@diaboloimprimservices.com","pro","http://www.diaboloimprimservices.com","-","Imprimerie et travaux graphiques",48.071947853,-0.721756087,5,5,1,"-","-","-","-","-","-","-"
"50aef6a584ae4ded722d4dab","West'imprim","2 r Ailleres","Azé","53200","02 43 06 33 60","contact@westimprim.fr","pro","http://www.westimprim.fr","-","Imprimerie et travaux graphiques",47.837497,-0.689719,5,5,1,"-","-","-","-","-","-","-"
"50ad4cd584ae94e00583fcea","Editions Resiac","3 Rue des Frères Lemée","Montsûrs","53150","02 43 01 01 26","editions.resiac@gmail.com","non-pro","http://www.resiac.fr","-","Imprimerie et travaux graphiques",48.134674569,-0.551467648,3,5,2,"-","-","-","-","-","-","-"
"50aec15784ae2b311b306377","Ancre Digitale SARL","La Bretonnière","Cancale","35260","02 23 15 11 62","ancredigitale@orange.fr","non-pro","http://www.ancredigitale.com","-","Imprimerie et travaux graphiques",48.678671,-1.872611,"-","-","-","-","-","-","-","-","-","-"
"56f32c499191b04d0a50700b","Couleur Pub","8 r Mare","Saint Coulomb","35350","06 48 19 22 65","laura.guilbaud@couleurpub.fr","pro","http://couleurpub.fr/","-","Imprimerie et travaux graphiques",48.683821,-1.916486,"-","-","-","-","-","-","-","-","-","-"
"50ad435384ae94e00583b3fb","France Location Industrie","Parc d'Activités Pégase","Vaiges","53480","02 43 90 50 74","fli53@orange.fr","non-pro","http://www.fli53.fr","-","Imprimerie et travaux graphiques",48.055567699,-0.491198559,"-","-","-","-","-","-","-","-","-","-"
"50afe4eb84aea0fc96344229","Sbcom","9 av Maine Bazouges","Château Gontier Bazouges","53200","07 87 95 40 38","contact.sbcom@icloud.com","non-pro","http://www.agence-sbcom.fr","-","Imprimerie et travaux graphiques",47.834999372,-0.723395938,"-","-","-","-","-","-","-","-","-","-"
"50ad4ccb84ae94e00583fc96","Scicp Impression et Communication","68 Rue Prosper Brou","Laval","53000","02 43 53 15 64","scicp@scicp.fr","pro","https://www.scicp.fr/","-","Imprimerie et travaux graphiques",48.079871904,-0.765367223,"-","-","-","-","-","-","-","-","-","-"
"50adb8b684ae2742a004f005","Imprimerie Guedon","2 r Abattoir","Grez en Bouère","53290","02 43 70 50 49","devis@imprimeriebardou.com","pro","-","-","Imprimerie et travaux graphiques",47.872678,-0.516973,"-","-","-","-","-","-","-","-","-","-"
"663c404705d92658b777577d","Sc3d","Rue Henri de Toulouse-Lautrec","Château-Gontier-sur-Mayenne","53200","06 80 16 17 39","contact@sc3d.fr","pro","-","-","Imprimerie et travaux graphiques",47.815207734,-0.711865548,"-","-","-","-","-","-","-","-","-","-"
"67834b034e14223dcde6537b","Mail Boxes Etc. - Centre MBE 3038","205 Boulevard des Trappistines","Laval","53000","02 43 02 04 88","-","-","http://www.mbefrance.fr/3038","-","Imprimerie et travaux graphiques",48.06038023,-0.779790449,"-","-","-","-","-","-","-","-","-","-"
"50acefa284ae9c6b73400f76","Pégase Imprimeur","19 r Bruxelles","Laval","53000","02 43 53 15 97","contact@imprimerie-pegase.fr","pro","http://www.imprimerie-pegase.fr","-","Imprimerie et travaux graphiques",48.058352,-0.735648,"-","-","-","-","-","-","-","-","-","-"
"5b3cfd280351d16ade5c56d9","Imprimerie Nouvelle Mainguy Corinne","3 pl Chateaubriand","Dol de Bretagne","35120","02 99 48 01 82","nouvelle.imp@wanadoo.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.550766,-1.751717,"-","-","-","-","-","-","-","-","-","-"
"50ad4cf984ae94e00583fe03","S.t.d.i","12 Rue Gutenberg","Lassay-les-Châteaux","53110","02 43 30 17 00","stdi@stdi.eu","pro","http://www.stdi.eu","-","Imprimerie et travaux graphiques",48.445278594,-0.485698801,"-","-","-","-","-","-","-","-","-","-"
"55981ee2e4b086a7854b0c87","Agir Graphic","96 bd Henri Becquerel","Laval","53000","02 43 67 86 78","-","-","http://www.agir-graphic.fr","-","Imprimerie et travaux graphiques",48.08526148,-0.74597207,"-","-","-","-","-","-","-","-","-","-"
"50ad52c584ae94e005842d70","Créaservices","1 Impasse Lechevrel","Saint-Paul","61100","06 75 47 10 59","creaservices@orange.fr","non-pro","https://creaservices61.fr","-","Imprimerie et travaux graphiques",48.742766769,-0.634181249,"-","-","-","-","-","-","-","-","-","-"
"5eb8ee6754c4c0721ad52127","Arc En Ciel Imprimeurs","20 Cauge","Pontorson","50170","02 33 60 10 61","compta@arcenciel-imprimeurs.com","pro","http://imprimeriemalecot.site-solocal.com","-","Imprimerie et travaux graphiques",48.55450121,-1.498899044,"-","-","-","-","-","-","-","-","-","-"
"512a62a384ae5d158b6aa0df","Lutz Claire","206 r Vieux St Louis","Laval","53000","06 74 03 90 62","clairenoelle.lutz@wanadoo.fr","non-pro","http://emauxetreliures.unblog.fr","-","Imprimerie et travaux graphiques",48.080046258,-0.771889837,"-","-","-","-","-","-","-","-","-","-"
"551f8e72e4b056253c7fd8c3","Elan-C","12 Rue Océane","La Bazoge-Montpinçon","53440","02 43 04 40 42","dspoidvin@gmail.com","non-pro","http://elan-c.fr","-","Imprimerie et travaux graphiques",48.278392049,-0.577551511,"-","-","-","-","-","-","-","-","-","-"
"65a4a4e7f5551a3c63e0cf3c","Imprimerie Moderne","23 Bis Zone de Cromel","Saint Quentin sur le Homme","50220","09 61 56 58 77","-","-","-","-","Imprimerie et travaux graphiques",48.648371248,-1.351300412,"-","-","-","-","-","-","-","-","-","-"
"50ad4cbb84ae94e00583fc1b","Imprimerie Floch Comité Entreprise","778 av Gutenberg","Mayenne","53100","02 43 04 18 40","service-fabrication@imprimeriefloch.fr","pro","https://www.imprimeriefloch.fr","-","Imprimerie et travaux graphiques",48.299372,-0.595467,"-","-","-","-","-","-","-","-","-","-"
"50ada32c84ae158e9923b1a8","Brio Graphic Brochage Routage Industriel de l'Ouest","bd galilee","Changé","53810","02 43 49 59 00","infos@brio-graphic.fr","pro","http://www.brio-graphic.fr","-","Imprimerie et travaux graphiques",48.091101,-0.736835,"-","-","-","-","-","-","-","-","-","-"
"50ad4cbf84ae94e00583fc37","Mp3 Plv","Les 4 Chemins","Martigné sur Mayenne","53470","02 43 02 50 65","commercial@mp3plv.fr","pro","http://www.mp3plv.fr","-","Imprimerie et travaux graphiques",48.205338,-0.6592,"-","-","-","-","-","-","-","-","-","-"
"64bffe599e51b422bb07dae7","Sports Et Publicité","La Gare de la Gouesnière","Saint-Méloir-des-Ondes","35350","02 99 89 15 97","sports-publicite@wanadoo.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.614701855,-1.905647468,"-","-","-","-","-","-","-","-","-","-"
"50ad4cd084ae94e00583fcc1","Imprimerie Futur","17 r Chambrouillere","Bonchamp les Laval","53960","02 43 67 13 07","-","-","http://www.imprimerie-futur.fr","-","Imprimerie et travaux graphiques",48.076314,-0.716616,"-","-","-","-","-","-","-","-","-","-"
"4d6dd958b9eb25071a2fd0c3","Lepetit Imprimeur","36 r St Martin","Mayenne","53100","02 43 32 12 05","contact@lepetitimprimeur.com","pro","https://www.lepetitimprimeur.com/","-","Imprimerie et travaux graphiques",48.302606606,-0.614215869,"-","-","-","-","-","-","-","-","-","-"
"50adb6aa84ae2742a004e08b","Imprimerie Doloise SARL","1 av Baie","Dol de Bretagne","35120","02 99 48 13 21","imprimerie.doloise@wanadoo.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.553268372,-1.7242727,"-","-","-","-","-","-","-","-","-","-"
"50ad810a84aee0e51f573bce","Imprimerie Trohel","6 za Aubépin","L'Huisserie","53970","02 43 69 66 33","imprimerietrohel@orange.fr","non-pro","http://www.imprimerie-trohel.com","-","Imprimerie et travaux graphiques",48.028991,-0.77525,"-","-","-","-","-","-","-","-","-","-"
"60fb69c7f7d2ce3350a66bfe","Jk Associés","12 Rue des Peupliers","La Ferté-Macé","61600","06 20 75 12 02","c.esnault@jkpapier.fr","pro","http://jkpapier.fr/","-","Imprimerie et travaux graphiques",48.595358305,-0.345991434,"-","-","-","-","-","-","-","-","-","-"
"50ae426884ae7052f563577a","Imprimerie Faguier","5 r Gutenberg Bazouges","Château Gontier Bazouges","53200","02 43 70 35 35","-","-","http://www.imprimerie-faguier.com","-","Imprimerie et travaux graphiques",47.834792,-0.730342,"-","-","-","-","-","-","-","-","-","-"
"50ae592684ae9be1483cd821","Luminess","1 r Doct Louis Sauvé","Mayenne","53100","02 43 08 25 54","-","-","http://www.jouve.com","-","Imprimerie et travaux graphiques",48.307047509,-0.614387614,"-","-","-","-","-","-","-","-","-","-"
"57184cd69191b020543d21fc","Imprimerie Mouturat","49 r Gustave Eiffel","Flers","61100","-","mouturat.imp@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.728144836,-0.584885371,"-","-","-","-","-","-","-","-","-","-"
"5127947d84aea8d6370fd1a6","Le Petit Imprimeur","12 r Fontaine","Evron","53600","02 43 01 62 08","-","-","http://www.lepetitimprimeur.com","-","Imprimerie et travaux graphiques",48.154535551,-0.401573197,"-","-","-","-","-","-","-","-","-","-"
"5a27a5490351d15bb63e6516","C.M.J Imprimerie","60 Bis r Terre Rouge","Azé","53200","02 43 07 14 26","communication@cmj-imprimerie.com","pro","http://www.cmj-imprimerie.com","-","Imprimerie et travaux graphiques",47.825323,-0.685749,"-","-","-","-","-","-","-","-","-","-"
"5188121984ae0d4d5699ad59","Adhim Adhesifs Impressions","Rue du Rochereau","Miré","49330","02 41 18 87 04","-","-","http://www.adhim-adhesif.fr","-","Imprimerie et travaux graphiques",47.753035966,-0.495779989,"-","-","-","-","-","-","-","-","-","-"
"59c449e50351d15f9fdf9468","Hosea Christopher","2 la Jussiomerie","Saint Mars sur Colmont","53300","02 43 03 72 83","-","-","-","-","Imprimerie et travaux graphiques",48.378552,-0.692051,"-","-","-","-","-","-","-","-","-","-"
"589b651d0351d167ec4d2459","Imprimerie Trois Provinces","4 rte Longs Champs","Grandparigny","50600","02 33 49 02 53","-","-","-","-","Imprimerie et travaux graphiques",48.602434,-1.06792,"-","-","-","-","-","-","-","-","-","-"
"50ad569084aea7b535bd66ba","Delcroix Emballages","50 r Planchette","Flers","61100","02 33 65 05 08","delcroix.emballages@orange.fr","non-pro","http://www.delcroix-emballages.fr","-","Imprimerie et travaux graphiques",48.752347754,-0.562521431,"-","-","-","-","-","-","-","-","-","-"
"5fe493b786a3485d438f9d1c","Dupli Print","733 Rue de Saint-Léonard","Mayenne","53100","02 43 11 09 00","ssimonnet@dupliprint.fr","pro","http://jouve-print-services.com","-","Imprimerie et travaux graphiques",48.313828171,-0.614550265,"-","-","-","-","-","-","-","-","-","-"
"5e5ca9eb54c4c0274badfad7","L'Atelier de Porchois","La Prise Colin","Champsecret","61700","02 33 38 49 68","-","-","-","-","Imprimerie et travaux graphiques",48.634080654,-0.515652276,"-","-","-","-","-","-","-","-","-","-"
"50adb40184ae2742a004cc81","Imprimerie OFF'7","44 Rue du Maréchal Leclerc","Saint-Lô","50000","09 66 92 33 54","off7@wanadoo.fr","non-pro","http://www.off7-imprimerie.fr/","-","Imprimerie et travaux graphiques",49.114920326,-1.08836184,3.7,5,3,"-","-","-","-","-","-","-"
"50ad17d284ae5f3b4fe0d96d","Imprimerie Lemesle","5 bd South Molton","Livarot Pays d'Auge","14140","02 31 63 83 62","commercial@imp-lemesle.com","pro","https://www.imp-lemesle.com","-","Imprimerie et travaux graphiques",49.015046,0.153995,3,5,4,"-","-","-","-","-","-","-"
"6547126a01210072d5b3838a","Agence de communication La Mayennaise","2 Barillon Est","Saint Pierre des Nids","53370","09 81 26 66 43","jaime@lamayennaise.com","pro","-","-","Imprimerie et travaux graphiques",48.394299423,-0.087025462,5,5,1,"-","-","-","-","-","-","-"
"5beae0540351d130e655eb8e","Corep Caen","2 r Gaillon","Caen","14000","02 31 85 97 19","caen@corep.fr","pro","http://www.corep.fr/agence/corep-caen","-","Imprimerie et travaux graphiques",49.187751979,-0.366327122,5,5,1,"-","-","-","-","-","-","-"
"5a2a4ed70351d1428005e4e2","Printngo","17 r Nicéphore Niepce","Mondeville","14120","02 31 39 58 95","hugo@printngo.fr","pro","http://www.printngo.fr","-","Imprimerie et travaux graphiques",49.155189,-0.300391,"-","-","-","-","-","-","-","-","-","-"
"5beb2f220351d130e65691ff","Vireoverso","r Planche","Vire Normandie","14500","02 31 68 80 60","contact@cedricmarie.com","pro","http://www.vireoverso.com","-","Imprimerie et travaux graphiques",48.8532,-0.874565,"-","-","-","-","-","-","-","-","-","-"
"50ad45fb84ae94e00583c818","Amc Repro SARL","163 r Etienne Lenoir","Saint Lô","50000","02 33 57 17 69","contact@amcrepro.com","pro","http://www.amcrepro.com","-","Imprimerie et travaux graphiques",49.11645,-1.04586,"-","-","-","-","-","-","-","-","-","-"
"50ac9fec84ae72e3f2587087","Schuller Graphic","18 r Artisanat","Vire Normandie","14500","02 31 66 29 29","alain.fossoux@schuller-graphic.com","pro","http://schuller-graphic.com","-","Imprimerie et travaux graphiques",48.853216386,-0.871008556,"-","-","-","-","-","-","-","-","-","-"
"50ae576884ae9be1483cccbd","Lexo Imprimerie","92 r Henry Chéron","Lisieux","14100","02 31 62 26 22","lexoimprimerie@wanadoo.fr","non-pro","http://imprimerie-lisieux.com/","-","Imprimerie et travaux graphiques",49.144773086,0.22264401,"-","-","-","-","-","-","-","-","-","-"
"647833fec640396a41d7b09f","Isn3d.fr","Bellevue","Clécy","14570","06 66 47 02 41","contact@isn3d.fr","pro","http://Isn3d.fr","-","Imprimerie et travaux graphiques",48.890311,-0.489837,"-","-","-","-","-","-","-","-","-","-"
"4d6c8157fc692507785a10d7","Manche Repro","4 r Belle","Saint Lô","50000","02 33 72 23 66","manche-repro@wanadoo.fr","non-pro","http://manche-repro.fr/a-propos","-","Imprimerie et travaux graphiques",49.115540162,-1.092050778,"-","-","-","-","-","-","-","-","-","-"
"50ad58f484aea7b535bd7a57","Az Com'Impression","4 Ter av Forêt Normande","Argentan","61200","02 33 67 09 85","myriam@azcom-impression.fr","pro","https://azcom-impression.fr","-","Imprimerie et travaux graphiques",48.739088,-0.02345,"-","-","-","-","-","-","-","-","-","-"
"56a9d6f49191b069d238235d","Services Graphiques De L'Ouest","22 r Clos des Noisetiers","Saint Germain du Corbéis","61000","02 33 29 87 91","j.dossal@sgo61.fr","pro","-","-","Imprimerie et travaux graphiques",48.420913,0.077633,"-","-","-","-","-","-","-","-","-","-"
"589b8edf0351d167ec4d34e7","Jpc Design","31 r Château","Le Bourg Saint Léonard","61310","02 33 67 27 04","jpc.design.pub.signaletique@gmail.com","non-pro","http://www.jpcdesign.fr","-","Imprimerie et travaux graphiques",48.764508,0.103555,"-","-","-","-","-","-","-","-","-","-"
"50acd21a84aec628abe698a6","Artdhésif","105 r Antoine Becquerel","Ifs","14123","02 31 23 55 55","artdhesif@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",49.143625,-0.329836,"-","-","-","-","-","-","-","-","-","-"
"50b1662684ae1d53550df18d","Lambert Simon","12 Avenue de Verdun","Falaise","14700","02 31 90 78 04","sim.lamb@gmail.com","non-pro","-","-","Imprimerie et travaux graphiques",48.896284286,-0.185350664,"-","-","-","-","-","-","-","-","-","-"
"510e059d84ae3cbc6dde88bb","Timyx Atoll SARL","56 bd Nations","Grentheville","14540","02 31 82 64 43","contact@timyx.com","pro","https://www.timyx.com","-","Imprimerie et travaux graphiques",49.140505,-0.307102,"-","-","-","-","-","-","-","-","-","-"
"50aed5be84ae124c3177d65b","Alios","r Henri Claudel","Saint Lô","50000","02 33 77 65 65","-","-","http://updejeuner.fr","-","Imprimerie et travaux graphiques",49.097637224,-1.071435868,"-","-","-","-","-","-","-","-","-","-"
"587fec370351d12c7ea2555d","Atis Atelier De L'Image Et De La Sérigraphie","9 r Champs de l'Abbaye","Torigny les Villes","50160","06 10 56 16 15","contact@atisprint.fr","pro","http://www.atisprint.fr","-","Imprimerie et travaux graphiques",49.04001,-0.988088,"-","-","-","-","-","-","-","-","-","-"
"5beb27d60351d130e6568468","Copifac Caen Université","116 Rue de Geôle","Caen","14000","02 31 38 98 66","-","-","http://www.copifac-caen-repro.fr/","-","Imprimerie et travaux graphiques",49.187451251,-0.36631076,"-","-","-","-","-","-","-","-","-","-"
"50ae1d9f84ae29b8a1ed8813","Caen Repro Imprimerie","8 r Ferdinand Buisson","Saint Contest","14280","02 31 95 27 66","imprimerie@caenrepro.com","pro","http://www.caenrepro.com","-","Imprimerie et travaux graphiques",49.205844827,-0.390421717,"-","-","-","-","-","-","-","-","-","-"
"50ad19d384ae5f3b4fe0e910","Dauphin Com Imprim SARL","8 Rue Ferdinand Buisson","Saint-Contest","14280","02 31 23 60 70","contact@dauphin-com.fr","pro","http://www.imprimerielebrun.fr","-","Imprimerie et travaux graphiques",49.205844827,-0.390421717,"-","-","-","-","-","-","-","-","-","-"
"66861ffb38c21b15693c45a1","Little Car Addict","3 res Cyprès","Saint Jean d'Elle","50810","06 12 63 24 89","littlecaraddict@gmail.com","non-pro","https://littlecaraddict.fr/","-","Imprimerie et travaux graphiques",49.092277617,-0.973246695,"-","-","-","-","-","-","-","-","-","-"
"608e9d48db15aa38344a7c6c","RG Print","r André Séverin","Vire Normandie","14500","02 31 68 02 07","contact@rg-print.fr","pro","http://www.rg-print.fr","-","Imprimerie et travaux graphiques",48.84868296,-0.880059251,"-","-","-","-","-","-","-","-","-","-"
"5beb098a0351d130e6564d16","Copifac Caen Tram","106 r Geôle","Caen","14000","02 31 38 98 66","caen@copifac.fr","pro","http://www.copifac-caen-repro.fr","-","Imprimerie et travaux graphiques",49.187097,-0.366175,"-","-","-","-","-","-","-","-","-","-"
"50aec54384ae2b311b308063","Klik-Studio","8 r Denis Papin","Mondeville","14120","02 31 52 46 33","-","-","-","-","Imprimerie et travaux graphiques",49.160954982,-0.306230407,"-","-","-","-","-","-","-","-","-","-"
"50ad565484aea7b535bd64fa","Imprimerie Copydem","31 r Montjaloux","Sées","61500","02 33 27 80 52","copydem@orange.fr","non-pro","http://imprimeriecopydem.fr/","-","Imprimerie et travaux graphiques",48.603342,0.169331,"-","-","-","-","-","-","-","-","-","-"
"50ad432d84ae94e00583b2d4","Image Concept","2 Bis r Mouton","Saint Lô","50000","02 33 05 06 30","contact@imageconcept50.fr","pro","-","-","Imprimerie et travaux graphiques",49.115645,-1.08696,"-","-","-","-","-","-","-","-","-","-"
"5d8ce82454c4c06509f7b506","Agence Graphique","106 r Geôle","Caen","14000","02 61 32 42 58","contact@agence-graphique.com","pro","http://www.agence-graphique.com","-","Imprimerie et travaux graphiques",49.187006,-0.366004,"-","-","-","-","-","-","-","-","-","-"
"5876830d0351d1409c5456ae","Adhésif Publicité 14","7 all Cindais","Saint André sur Orne","14320","02 31 47 95 50","contact@artcom-shop.fr","pro","-","-","Imprimerie et travaux graphiques",49.126467824,-0.377861171,"-","-","-","-","-","-","-","-","-","-"
"50ae16dd84ae753f399e7e08","Imprimerie Renouvin","Zone Industrielle Les Vallées","Villedieu-les-Poêles-Rouffigny","50800","02 33 51 30 95","sarl.renouvin@wanadoo.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.844513,-1.218539,"-","-","-","-","-","-","-","-","-","-"
"5edde4cbe0a4b226e00b2926","Le Klub","44 pl Dunois","Caen","14000","02 31 94 08 04","contact@leklub.fr","pro","http://www.leklub.fr","-","Imprimerie et travaux graphiques",49.188264894,-0.378807994,"-","-","-","-","-","-","-","-","-","-"
"570981749191b05c17846279","122Bis Marquages","122 Bis r Branville","Caen","14000","09 50 40 28 78","contact@122bis.com","pro","-","-","Imprimerie et travaux graphiques",49.17101,-0.361855,"-","-","-","-","-","-","-","-","-","-"
